order,set_key,subject_url,subject_description,resize,file_path,thumbnail,width,height,alto
76,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-4/","Pioneer press. August 18, 1917. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917081801/1286.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-18/ed-1/seq-4/thumbnail.jpg",6277,9363,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917081801/1286.xml"
77,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-1/","Pioneer press. August 25, 1917. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917082501/1287.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-1/thumbnail.jpg",6394,9469,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917082501/1287.xml"
78,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-2/","Pioneer press. August 25, 1917. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917082501/1288.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-2/thumbnail.jpg",6192,9331,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917082501/1288.xml"
79,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-3/","Pioneer press. August 25, 1917. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917082501/1289.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-3/thumbnail.jpg",6383,9342,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917082501/1289.xml"
80,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-4/","Pioneer press. August 25, 1917. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917082501/1290.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-08-25/ed-1/seq-4/thumbnail.jpg",6299,9278,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917082501/1290.xml"
81,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-1/","Pioneer press. September 01, 1917. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917090101/1291.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-1/thumbnail.jpg",6351,9479,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917090101/1291.xml"
82,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-2/","Pioneer press. September 01, 1917. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917090101/1292.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-2/thumbnail.jpg",6203,9246,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917090101/1292.xml"
83,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-3/","Pioneer press. September 01, 1917. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917090101/1293.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-3/thumbnail.jpg",6277,9353,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917090101/1293.xml"
84,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-4/","Pioneer press. September 01, 1917. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917090101/1294.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-01/ed-1/seq-4/thumbnail.jpg",6224,9331,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917090101/1294.xml"
85,"http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-15/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-15/ed-1/seq-1/","Pioneer press. September 15, 1917. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/wvu_gorn_ver01/data/sn83025146/00271768217/1917091501/1295.jpg","http://chroniclingamerica.loc.gov/lccn/sn83025146/1917-09-15/ed-1/seq-1/thumbnail.jpg",6309,9342,"http://s3.amazonaws.com/ndnp-batches/wvu_gorn_ver01/data/sn83025146/00271768217/1917091501/1295.xml"
