order,set_key,subject_url,subject_description,resize,file_path,thumbnail,width,height,alto
21,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-1/","The Wilson times. April 02, 1918. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0023.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-1/thumbnail.jpg",4484,6889,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0023.xml"
22,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-2/","The Wilson times. April 02, 1918. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0024.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-2/thumbnail.jpg",4444,7067,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0024.xml"
23,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-3/","The Wilson times. April 02, 1918. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0025.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-3/thumbnail.jpg",4376,6998,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0025.xml"
24,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-4/","The Wilson times. April 02, 1918. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0026.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-4/thumbnail.jpg",4372,7053,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0026.xml"
25,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-5/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-5/","The Wilson times. April 02, 1918. Page 5",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0027.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-5/thumbnail.jpg",4412,7026,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0027.xml"
26,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-6/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-6/","The Wilson times. April 02, 1918. Page 6",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0028.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-02/ed-1/seq-6/thumbnail.jpg",4444,6928,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040201/0028.xml"
27,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-1/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-1/","The Wilson times. April 09, 1918. Page 1",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0030.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-1/thumbnail.jpg",4616,6906,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0030.xml"
28,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-2/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-2/","The Wilson times. April 09, 1918. Page 2",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0031.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-2/thumbnail.jpg",4388,7110,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0031.xml"
29,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-3/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-3/","The Wilson times. April 09, 1918. Page 3",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0032.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-3/thumbnail.jpg",4480,7135,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0032.xml"
30,"http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-4/","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-4/","The Wilson times. April 09, 1918. Page 4",1.000000,"http://s3.amazonaws.com/ndnp-jpeg-surrogates/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0033.jpg","http://chroniclingamerica.loc.gov/lccn/sn92073953/1918-04-09/ed-1/seq-4/thumbnail.jpg",4536,7131,"http://s3.amazonaws.com/ndnp-batches/ncu_adam_ver02/data/sn92073953/00415667188/1918040901/0033.xml"
